cumatrixid,cumatrixtitle,cumatrixitemid,cumatrixitemtitle,cumatrixgrpids,cumatrixtags,posterid,pvnum,visitduration,accSubscribeNum,logdate
000001628AA23F3D000000016375706F795F72656C656173654355,艾蜜莉-自由之路｜投資新手9堂課,000001628AA4D63C000000016375706F795F72656C656173654349,我完全不懂投資，要怎麼開始？,"['WhiteCollar_tw', 'business_tw', 'FinancialManagement_tw']","['價值投資法', '投資理財', '艾蜜莉']",B0310653,3,732,58,2019-08-11
00000162AD7A038C000000026375706F795F72656C656173654355,區塊鏈100問 | 趣說比特幣,00000162AD81C9C50000000A6375706F795F72656C656173654349,1.從物物交換到比特幣,"['WhiteCollar_tw', 'business_tw', 'FinancialManagement_tw']","['區塊鏈', '比特幣']",B0310653,1,24,53,2019-08-11
00000162BE7534B3000000086375706F795F72656C656173654355,區塊鏈的前世今生與未來,00000162BE75EA9C0000006C6375706F795F72656C656173654349,Blockchain 源起 1-1｜區塊鏈從何而來?,"['tech_tw', 'BlockChain_tw']","['blockchain', '區塊鏈', '杜宏毅']",B0310653,3,463,72,2019-08-11
00000162BE7534B3000000086375706F795F72656C656173654355,區塊鏈的前世今生與未來,00000162BE76A94A0000006D6375706F795F72656C656173654349,Blockchain 源起 1-2｜區塊鏈如何運作？,"['tech_tw', 'BlockChain_tw']","['blockchain', '區塊鏈', '杜宏毅']",B0310653,1,485,72,2019-08-11
00000162BE7534B3000000086375706F795F72656C656173654355,區塊鏈的前世今生與未來,00000162BE773F160000006E6375706F795F72656C656173654349,Blockchain 技術 2-1｜如何確保每個節點的帳本都不會被竄改？,"['tech_tw', 'BlockChain_tw']","['blockchain', '區塊鏈', '杜宏毅']",B0310653,3,822,72,2019-08-11
00000162BE7534B3000000086375706F795F72656C656173654355,區塊鏈的前世今生與未來,00000162BE77EADA0000006F6375706F795F72656C656173654349,Blockchain 技術 2-2｜資料同步發生衝突時如何解決？,"['tech_tw', 'BlockChain_tw']","['blockchain', '區塊鏈', '杜宏毅']",B0310653,1,653,72,2019-08-11
00000162BE7534B3000000086375706F795F72656C656173654355,區塊鏈的前世今生與未來,00000162BE78BAA2000000706375706F795F72656C656173654349,Blockchain 技術 2-3｜區塊鏈技術總結,"['tech_tw', 'BlockChain_tw']","['blockchain', '區塊鏈', '杜宏毅']",B0310653,1,716,72,2019-08-11
00000162BE7534B3000000086375706F795F72656C656173654355,區塊鏈的前世今生與未來,00000162BE792F7D000000716375706F795F72656C656173654349,Blockchain 理念 3-1｜為什麼要去中心化(Decentralization),"['tech_tw', 'BlockChain_tw']","['blockchain', '區塊鏈', '杜宏毅']",B0310653,2,495,72,2019-08-11
00000162BE7534B3000000086375706F795F72656C656173654355,區塊鏈的前世今生與未來,00000162BE79B3CD000000726375706F795F72656C656173654349,Blockchain 理念 3-2｜去中心化模式的適用情境─為什麼要去中心化,"['tech_tw', 'BlockChain_tw']","['blockchain', '區塊鏈', '杜宏毅']",B0310653,1,499,72,2019-08-11
00000162BE7534B3000000086375706F795F72656C656173654355,區塊鏈的前世今生與未來,00000162BE7B02BA000000736375706F795F72656C656173654349,Blockchain 理念 3-3｜為什麼原生型區塊鏈要採用匿名制(Anonymous),"['tech_tw', 'BlockChain_tw']","['blockchain', '區塊鏈', '杜宏毅']",B0310653,1,633,72,2019-08-11
00000162BE7534B3000000086375706F795F72656C656173654355,區塊鏈的前世今生與未來,00000162BE7B9913000000746375706F795F72656C656173654349,Blockchain 理念 3-4｜為什麼原生型區塊鏈不採用實名制,"['tech_tw', 'BlockChain_tw']","['blockchain', '區塊鏈', '杜宏毅']",B0310653,1,440,72,2019-08-11
00000162BE7534B3000000086375706F795F72656C656173654355,區塊鏈的前世今生與未來,00000162BE7C2B00000000756375706F795F72656C656173654349,Blockchain 理念 3-5｜為什麼原生型的區塊鏈共識演算要採用PoW?,"['tech_tw', 'BlockChain_tw']","['blockchain', '區塊鏈', '杜宏毅']",B0310653,1,534,72,2019-08-11
00000162BE7534B3000000086375706F795F72656C656173654355,區塊鏈的前世今生與未來,00000162BE7C96BD000000766375706F795F72656C656173654349,Blockchain 理念 3-1 | 第三章總結,"['tech_tw', 'BlockChain_tw']","['blockchain', '區塊鏈', '杜宏毅']",B0310653,1,225,72,2019-08-11
00000162BE7534B3000000086375706F795F72656C656173654355,區塊鏈的前世今生與未來,00000162BE7D31CB000000776375706F795F72656C656173654349,Blockchain 演化 4-1｜區塊鏈是如何演化的？,"['tech_tw', 'BlockChain_tw']","['blockchain', '區塊鏈', '杜宏毅']",B0310653,2,448,72,2019-08-11
00000162BE7534B3000000086375706F795F72656C656173654355,區塊鏈的前世今生與未來,00000162BE7DF40D000000786375706F795F72656C656173654349,Blockchain 演化 4-2｜從應用面來看區塊鏈的演化,"['tech_tw', 'BlockChain_tw']","['blockchain', '區塊鏈', '杜宏毅']",B0310653,1,0,72,2019-08-11
00000162BE7534B3000000086375706F795F72656C656173654355,區塊鏈的前世今生與未來,00000162BE7E53EA000000796375706F795F72656C656173654349,Blockchain 演化 4-3｜從運營面來看區塊鏈的演化,"['tech_tw', 'BlockChain_tw']","['blockchain', '區塊鏈', '杜宏毅']",B0310653,1,928,72,2019-08-11
00000162BE7534B3000000086375706F795F72656C656173654355,區塊鏈的前世今生與未來,00000162BE7EAEBD0000007A6375706F795F72656C656173654349,Blockchain 演化 4-4｜第四章總結,"['tech_tw', 'BlockChain_tw']","['blockchain', '區塊鏈', '杜宏毅']",B0310653,2,0,72,2019-08-11
00000165AD08BC70000000026375706F795F70726572656C656173654355,莫煩_Python3 基礎學 零基礎必修Python入門實作,00000165AD4C7863000000036375706F795F70726572656C656173654349,python基礎 1 安裝,"['tech_tw', 'robot_tw']",['python'],B0310653,5,282,102,2019-08-11
00000165AD08BC70000000026375706F795F70726572656C656173654355,莫煩_Python3 基礎學 零基礎必修Python入門實作,00000165AD500096000000046375706F795F70726572656C656173654349,python基礎 2 print (),"['tech_tw', 'robot_tw']",['python'],B0310653,1,29,102,2019-08-11
00000167E4306181000000026375706F795F72656C656173654355,彭彭老師_Python 入門教學 從初學到精通,00000167E4448878000000046375706F795F72656C656173654349,1. 簡介、安裝、與快速開始,"['tech_tw', 'robot_tw']",['python'],B0310653,1,0,19,2019-08-11
00000167E4306181000000026375706F795F72656C656173654355,彭彭老師_Python 入門教學 從初學到精通,00000167E475BC8E000000056375706F795F72656C656173654349,1.Python 變數與資料型態 ,"['tech_tw', 'robot_tw']",['python'],B0310653,1,39,19,2019-08-11
00000167E4306181000000026375706F795F72656C656173654355,彭彭老師_Python 入門教學 從初學到精通,00000167E493C02B000000086375706F795F72656C656173654349,4.Python 集合、字典的基本運算 - Set、Dictionary ,"['tech_tw', 'robot_tw']",['python'],B0310653,1,1,19,2019-08-11
00000167E4306181000000026375706F795F72656C656173654355,彭彭老師_Python 入門教學 從初學到精通,00000167F39622850000000A6375706F795F72656C656173654349,3.Python 網路連線程式、公開資料串接 ,"['tech_tw', 'robot_tw']",['python'],B0310653,1,0,19,2019-08-11
00000168E4E001DA000000016375706F795F72656C656173654355, 李宏毅_機器學習基礎與應用,00000168E4F24C29000000026375706F795F72656C656173654349,ML Lecture 0-1：Introduction of  Machine Learning ,['empty'],['empty'],B0310653,1,1,25,2019-08-11
00000168EB35DA05000000026375706F795F72656C656173654355,李宏毅_第一堂深度學習課,00000168FF1BD9FE000000796375706F795F72656C656173654349,1-1：Can shallow network fit any function?,"['tech_tw', 'robot_tw']",['empty'],B0310653,1,2,1,2019-08-11
00000168FF4AF517000000036375706F795F72656C656173654355,林軒田_機器學習技法 Machine Learning Techniques,00000168FF601CCA000000836375706F795F72656C656173654349,Linear Support Vector Machine (SVM) :: Course Introduction ,"['tech_tw', 'robot_tw']",['機器學習'],B0310653,1,4,40,2019-08-11
000001699E6396C0000000046375706F795F72656C656173654355,李宏毅_基礎線性代數,000001699E69A90F0000001B6375706F795F72656C656173654349,Linear Algebra Lecture 1：What are we going to learn?,"['tech_tw', 'robot_tw']",['empty'],6CA10149,7,849,15,2019-08-11
000001699E6396C0000000046375706F795F72656C656173654355,李宏毅_基礎線性代數,000001699E69ABB90000001C6375706F795F72656C656173654349,Linear Algebra Lecture 2：System of Linear Equations,"['tech_tw', 'robot_tw']",['empty'],6CA10149,1,2,15,2019-08-11
000001699E6396C0000000046375706F795F72656C656173654355,李宏毅_基礎線性代數,000001699E69AE1F0000001D6375706F795F72656C656173654349,Linear Algebra Lecture 3：Vector,"['tech_tw', 'robot_tw']",['empty'],6CA10149,1,1,15,2019-08-11
000001699E6396C0000000046375706F795F72656C656173654355,李宏毅_基礎線性代數,000001699E69B0A40000001E6375706F795F72656C656173654349,Linear Algebra Lecture 4：Matrix,"['tech_tw', 'robot_tw']",['empty'],6CA10149,1,1,15,2019-08-11
000001699E6396C0000000046375706F795F72656C656173654355,李宏毅_基礎線性代數,000001699E69B5BB0000001F6375706F795F72656C656173654349,Linear Algebra Lecture 5：Matrix-vector Product,"['tech_tw', 'robot_tw']",['empty'],6CA10149,1,15,15,2019-08-11
0000016A61A250D6000000016375706F795F72656C656173654355,"企業大數據認證( Enterprise Big Data Certification, EBDC ) ",0000016A691A5E32000000016375706F795F72656C656173654349,第一章 大數據的介紹,"['WhiteCollar_tw', 'business_tw', 'tech_tw', 'management_tw', 'robot_tw']",['empty'],C4410729,1,4,33,2019-08-11
0000015ADC0AD812000000036375706F795F72656C656173654355,貨幣戰爭 (壹),0000015ADC0EED140000003E6375706F795F72656C656173654349,1貨幣戰爭,"['InternationalFinance_tw', 'business_tw', 'finance_tw']","['經濟', '貨幣', '金融']",97210140,1,17,42,2019-08-12
0000015B22C34A03000000026375706F795F72656C656173654355,彩色斑馬講科學,0000015B22CC5EC5000003126375706F795F72656C656173654349,1【自然的奧秘】Vol.7：磁鐵為什麼能吸鐵？,"['Reading_tw', '_UNDEF_', 'PictureBook_tw']","['故事', '科學', '閱讀']",FA910146,1,5,14,2019-08-12
0000015B70A6BD8F000000036375706F795F72656C656173654355,b-crossTV平面設計頻道,000001611C16DAB600002BF26375706F795F72656C656173654349,【adobe illustrator教學】10秒畫【無限】【符號】【infinite icon in 10 sec】【平面设计】【入門初学】【b crossTV】【一天学一点】第十四天,"['Hipster_tw', 'design_tw', 'graphic_design_tw']","['平面設計', '設計', '設計平台']",F4810138,1,2,48,2019-08-12
0000015B70D18D1C000000046375706F795F72656C656173654355,復興設計,0000015B70D41E36000000BE6375706F795F72656C656173654349,復興設計學院／AutoCAD 樣板檔的建立及使用,"['Hipster_tw', 'design_tw']","['設計作品', '設計學院', '電腦繪圖']",F4810138,1,0,40,2019-08-12
0000015B70D18D1C000000046375706F795F72656C656173654355,復興設計,00000160E9DCF799000001176375706F795F72656C656173654349,復興設計學院／室內設計全修班／沙發立面圖 繪製,"['Hipster_tw', 'design_tw']","['設計作品', '設計學院', '電腦繪圖']",F4810138,1,25,40,2019-08-12
0000015BAA8791210000001B6375706F795F72656C656173654355,阿滴英文,0000016C710C0765000124C66375706F795F72656C656173654349,Who’s your daddy?! 五種「爸爸」的用法!【2分鐘英語教室】,"['WhiteCollar_tw', 'business_tw', 'career_tw']","['學習', '教學', '英文']",D1010139,2,58,58,2019-08-12
0000015BAAADA6BD0000001C6375706F795F72656C656173654355,小翔 XIANG,00000167D1021CFF000006656375706F795F72656C656173654349,iPhone XR 銷售奪冠！2018年11月台灣十大熱銷手機公佈 | 來報榜【小翔 XIANG】,"['3CExpert_tw', 'tech_tw', 'mobile_tw']","['3C產品', '產品教學', '產品體驗']",49910145,1,0,41,2019-08-12
0000015BAAADA6BD0000001C6375706F795F72656C656173654355,小翔 XIANG,0000016822E668DB0000122A6375706F795F72656C656173654349,Samsung Galaxy A9 / A8s / A8 Star / A7 - 你該選擇誰？ | 大對決#62【小翔 XIANG】,"['3CExpert_tw', 'tech_tw', 'mobile_tw']","['3C產品', '產品教學', '產品體驗']",49910145,1,278,41,2019-08-12
0000015BD92C879D000000306375706F795F72656C656173654355,Tao's 健身教室,00000169259F9060000120846375706F795F72656C656173654349,DIY 180克蛋白質的漢堡｜這到底要怎麼吃啊...｜Myprotein Hamburger Makeover,"['Fitness_tw', 'Sports_tw', 'life_tw', 'fitness_tw']","['個人飲食', '健康', '健身']",D1010139,1,2,41,2019-08-12
0000015BD92C879D000000306375706F795F72656C656173654355,Tao's 健身教室,0000016944FF7D1500014F836375706F795F72656C656173654349,省錢美味健身餐！200元挑戰200克蛋白質 feat.  Ting's Bistro美食自學廚房,"['Fitness_tw', 'Sports_tw', 'life_tw', 'fitness_tw']","['個人飲食', '健康', '健身']",D1010139,1,1,41,2019-08-12
0000015BD92C879D000000306375706F795F72656C656173654355,Tao's 健身教室,0000016967E1FE4D0001863B6375706F795F72656C656173654349,吃肌！飲食大逃殺｜增肌飲食攻略,"['Fitness_tw', 'Sports_tw', 'life_tw', 'fitness_tw']","['個人飲食', '健康', '健身']",D1010139,1,3,41,2019-08-12
0000015BDE08B773000000326375706F795F72656C656173654355,一条．設計．美學,00000161421D6B47000000106375706F795F72656C656173654349,"酷，北京年輕夫妻造出1200㎡大房子！Awesome! Young couple in Beijing Build a House of 1,200 ㎡!","['Hipster_tw', 'design_tw', 'interior_design_tw']","['生活方式', '美學', '設計']",F4810138,1,67,86,2019-08-12
000001628AA23F3D000000016375706F795F72656C656173654355,艾蜜莉-自由之路｜投資新手9堂課,000001628AA4D63C000000016375706F795F72656C656173654349,我完全不懂投資，要怎麼開始？,"['WhiteCollar_tw', 'business_tw', 'FinancialManagement_tw']","['價值投資法', '投資理財', '艾蜜莉']",B0310653,2,35,58,2019-08-12
000001628AA23F3D000000016375706F795F72656C656173654355,艾蜜莉-自由之路｜投資新手9堂課,000001628ACBFEAB000000026375706F795F72656C656173654349,投資，達成財務自由的「加速」法則！,"['WhiteCollar_tw', 'business_tw', 'FinancialManagement_tw']","['價值投資法', '投資理財', '艾蜜莉']",B0310653,1,21,58,2019-08-12
000001628AA23F3D000000016375706F795F72656C656173654355,艾蜜莉-自由之路｜投資新手9堂課,000001628AD98B8F000000046375706F795F72656C656173654349,那些年，我跟怪老子學的理財大小事！（一堂價值百萬的理財課程）,"['WhiteCollar_tw', 'business_tw', 'FinancialManagement_tw']","['價值投資法', '投資理財', '艾蜜莉']",B0310653,2,85,58,2019-08-12
000001628AA23F3D000000016375706F795F72656C656173654355,艾蜜莉-自由之路｜投資新手9堂課,000001628AFD5EF3000000066375706F795F72656C656173654349,25K小資女，上網學投資，6年賺 400萬！,"['WhiteCollar_tw', 'business_tw', 'FinancialManagement_tw']","['價值投資法', '投資理財', '艾蜜莉']",B0310653,1,21,58,2019-08-12
000001628AA23F3D000000016375706F795F72656C656173654355,艾蜜莉-自由之路｜投資新手9堂課,000001628B233279000000086375706F795F72656C656173654349,一張要價 200萬起跳的股王大立光，20歲女生生這樣買進 5張！,"['WhiteCollar_tw', 'business_tw', 'FinancialManagement_tw']","['價值投資法', '投資理財', '艾蜜莉']",B0310653,2,3,58,2019-08-12
000001628AA23F3D000000016375706F795F72656C656173654355,艾蜜莉-自由之路｜投資新手9堂課,00000162A87B9766000000096375706F795F72656C656173654349,小資女艾蜜莉：我的資產翻倍存股筆記！,"['WhiteCollar_tw', 'business_tw', 'FinancialManagement_tw']","['價值投資法', '投資理財', '艾蜜莉']",B0310653,2,35,58,2019-08-12
00000162B3074DFC000000056375706F795F72656C656173654355,Stockfeel｜股感酸財經,000001697ADAB2650001A3C86375706F795F72656C656173654349,奧丁 線上即時講座及台股討論- 2019/3/14,"['WhiteCollar_tw', 'business_tw']","['投資技巧', '理財知識', '股票交易']",B0310653,1,14,32,2019-08-12
00000165AD08BC70000000026375706F795F70726572656C656173654355,莫煩_Python3 基礎學 零基礎必修Python入門實作,00000165AD4C7863000000036375706F795F70726572656C656173654349,python基礎 1 安裝,"['tech_tw', 'robot_tw']",['python'],B0310653,4,60,102,2019-08-12
00000165F64C90C2000000016375706F795F70726572656C656173654355,莫煩_Scikit-learn python數據科學入門,00000165F66AF23D000000016375706F795F70726572656C656173654349,什麼是機器學習?,"['tech_tw', 'robot_tw']","['sklearn', '機器學習']",B0310653,1,13,46,2019-08-12
00000165F64C90C2000000016375706F795F70726572656C656173654355,莫煩_Scikit-learn python數據科學入門,00000165F66D7963000000026375706F795F70726572656C656173654349,Scikit-Learn 1. Why?,"['tech_tw', 'robot_tw']","['sklearn', '機器學習']",B0310653,1,8,46,2019-08-12
000001661A14B2E2000000016375706F795F70726572656C656173654355,莫煩_有趣的機器學習 新手入門聖經,000001661A3A039A000000016375706F795F70726572656C656173654349,什麼是機器學習? ,['empty'],['empty'],B0310653,1,81,47,2019-08-12
000001661A14B2E2000000016375706F795F70726572656C656173654355,莫煩_有趣的機器學習 新手入門聖經,000001663965EAC40000000D6375706F795F70726572656C656173654349,為什麼要特徵標準化 (深度學習)? ,['empty'],['empty'],B0310653,1,271,47,2019-08-12
