cumatrixid,cumatrixtitle,cumatrixgrpids,cumatrixtags,posterid,pvnum,visitduration,accSubscribeNum,logdate
0000016A61A250D6000000016375706F795F72656C656173654355,"企業大數據認證( Enterprise Big Data Certification, EBDC ) ","['WhiteCollar_tw', 'business_tw', 'tech_tw', 'management_tw', 'robot_tw']",['empty'],C4410729,7,5,33,2019-07-23
0000016A61A250D6000000016375706F795F72656C656173654355,"企業大數據認證( Enterprise Big Data Certification, EBDC ) ","['WhiteCollar_tw', 'business_tw', 'tech_tw', 'management_tw', 'robot_tw']",['empty'],C4410729,1,1,33,2019-07-23
0000015AFEA158D9000000076375706F795F72656C656173654355,輕電科技,"['3CExpert_tw', 'tech_tw', '3c_tw']","['消費者', '產品', '體驗']",96910144,2,0,64,2019-07-24
0000015B70A6BD8F000000036375706F795F72656C656173654355,b-crossTV平面設計頻道,"['Hipster_tw', 'design_tw', 'graphic_design_tw']","['平面設計', '設計', '設計平台']",F4810138,6,0,48,2019-07-24
0000015B80930E980000000D6375706F795F72656C656173654355,盜墓筆記,"['Reading_tw', '_UNDEF_', 'ReadNovel_tw']","['懸疑小說', '盜墓筆記', '閱讀']",49910145,1,0,14,2019-07-24
0000015BAAADA6BD0000001C6375706F795F72656C656173654355,小翔 XIANG,"['3CExpert_tw', 'tech_tw', 'mobile_tw']","['3C產品', '產品教學', '產品體驗']",49910145,4,16,41,2019-07-24
0000015BAF5D1AAD000000256375706F795F72656C656173654355,日本人看台灣-三原慧悟,"['Babyhome_tw', 'CityTour_tw', 'Hedonism_tw', 'life_tw', 'TravelLife_tw']","['文化', '旅遊', '生活']",33510142,4,4,30,2019-07-24
0000015BCD29A5A90000002A6375706F795F72656C656173654355,【電獺少女─女孩的科技日常】,"['3CExpert_tw', 'tech_tw', '3c_tw']","['產品實測', '產品評論', '產品體驗']",49910145,6,0,73,2019-07-24
0000015BFC5B3A2C000000026375706F795F72656C656173654355,全民瘋車Bar,"['life_tw', 'car_tw']","['汽車', '消費', '生活']",D1010139,5,0,3,2019-07-24
0000015BFC8C74DB000000036375706F795F72656C656173654355,U-CAR 汽車網站,"['life_tw', 'car_tw']","['汽車', '消費', '車款']",D1010139,4,0,8,2019-07-24
0000015C3B1ED81B0000000A6375706F795F72656C656173654355,啾啾鞋-啾讀,"['Reading_tw', 'ReadNovel_tw']","['書籍', '說書', '閱讀']",97210140,3,159,22,2019-07-24
0000015C7D88E794000000086375706F795F72656C656173654355,FUNDESIGN 瘋設計,"['Hipster_tw', 'design_tw', 'interior_design_tw']","['創意', '文創生活', '設計師']",F4810138,2,0,61,2019-07-24
0000015C8339F3F10000000B6375706F795F72656C656173654355,翔麟-Minecraft系列,"['GamePlayer_tw', 'Game_tw', 'GameInformation_tw']","['Minecraft', '遊戲', '遊戲實況']",D1010139,8,0,10,2019-07-24
0000015C8339F3F10000000B6375706F795F72656C656173654355,翔麟-Minecraft系列,"['GamePlayer_tw', 'Game_tw', 'GameInformation_tw']","['Minecraft', '遊戲', '遊戲實況']",D1010139,1,0,10,2019-07-24
0000015C8D7C9D24000000046375706F795F72656C656173654355,Auto-Online 汽車線上情報誌,"['life_tw', 'car_tw']","['汽車', '生活情報', '體驗']",97210140,4,67,0,2019-07-24
0000015C9B785571000000086375706F795F72656C656173654355,茶杯の黑橡木群島系列,"['GamePlayer_tw', 'Game_tw', 'GameInformation_tw']","['實況', '遊戲', '遊戲情報']",49910145,6,0,15,2019-07-24
0000015C9B785571000000086375706F795F72656C656173654355,茶杯の黑橡木群島系列,"['GamePlayer_tw', 'Game_tw', 'GameInformation_tw']","['實況', '遊戲', '遊戲情報']",49910145,2,4,15,2019-07-24
0000015C9F6980EC0000000A6375706F795F72656C656173654355,愛繆思,['life_tw'],['empty'],89D10208,2,0,3,2019-07-24
0000015CCDAB7A1C0000000B6375706F795F72656C656173654355,美女健身聯盟,"['Fitness_tw', 'Sports_tw', 'life_tw', 'fitness_tw']","['健康', '健身', '運動']",D1010139,2,0,44,2019-07-24
0000015CCDC2F6D40000000C6375706F795F72656C656173654355,健身Fitting Room,"['Fitness_tw', 'Sports_tw', 'life_tw', 'fitness_tw']","['健康', '健身', '運動']",F4810138,11,684,52,2019-07-24
0000015CCDC2F6D40000000C6375706F795F72656C656173654355,健身Fitting Room,"['Fitness_tw', 'Sports_tw', 'life_tw', 'fitness_tw']","['健康', '健身', '運動']",F4810138,5,395,52,2019-07-24
0000015D56127F76000000016375706F795F72656C656173654355,加點吉拿棒,"['GamePlayer_tw', 'Hipster_tw', 'life_tw', 'movie_tw']","['影視', '文化', '電影']",49910145,2,0,25,2019-07-24
0000015E1370AFB4000000016375706F795F72656C656173654355,嬰兒與母親,"['Babyhome_tw', 'life_tw', 'parenting_tw']",['empty'],9D810456,2,0,1,2019-07-24
000001606D62AE66000000016375706F795F72656C656173654355,頂尖人才這樣來,"['WhiteCollar_tw', 'business_tw', 'tech_tw', 'startups_tw']","['創業', '商業', '招募']",96910144,2,0,2,2019-07-24
000001623C92A4E8000000036375706F795F72656C656173654355,夯翻鼠|投資理財FQ,"['WhiteCollar_tw', 'business_tw']","['ETF', '投資教學', '理財知識']",B0310653,6,0,42,2019-07-24
00000162BE7534B3000000086375706F795F72656C656173654355,區塊鏈的前世今生與未來,"['tech_tw', 'BlockChain_tw']","['blockchain', '區塊鏈', '杜宏毅']",B0310653,8,344,72,2019-07-24
00000162BE7534B3000000086375706F795F72656C656173654355,區塊鏈的前世今生與未來,"['tech_tw', 'BlockChain_tw']","['blockchain', '區塊鏈', '杜宏毅']",B0310653,3,35,72,2019-07-24
000001658F0C5812000000016375706F795F70726572656C656173654355,莫煩_Python3 網頁爬蟲教學,"['tech_tw', 'robot_tw']","['AI人工智慧', 'Python', '爬蟲']",B0310653,2,95,69,2019-07-24
00000165F64C90C2000000016375706F795F70726572656C656173654355,莫煩_Scikit-learn python數據科學入門,"['tech_tw', 'robot_tw']","['sklearn', '機器學習']",B0310653,2,1,46,2019-07-24
000001661A14B2E2000000016375706F795F70726572656C656173654355,莫煩_有趣的機器學習 新手入門聖經,['empty'],['empty'],B0310653,3,21,47,2019-07-24
000001661A14B2E2000000016375706F795F70726572656C656173654355,莫煩_有趣的機器學習 新手入門聖經,['empty'],['empty'],B0310653,1,5,47,2019-07-24
00000169191E6049000000046375706F795F72656C656173654355,KUAIZERO,['tech_tw'],['empty'],6CA10149,3,15,4,2019-07-24
00000169191E6049000000046375706F795F72656C656173654355,KUAIZERO,['tech_tw'],['empty'],6CA10149,1,3,4,2019-07-24
0000016A61A250D6000000016375706F795F72656C656173654355,"企業大數據認證( Enterprise Big Data Certification, EBDC ) ","['WhiteCollar_tw', 'business_tw', 'tech_tw', 'management_tw', 'robot_tw']",['empty'],C4410729,2,3,33,2019-07-24
00000159AA769DBF000000036375706F795F70726572656C656173654355,愛情不該如此！,"['Babyhome_tw', 'Hedonism_tw', 'life_tw', 'gender_tw']","['兩性', '愛情', '生活']",33510142,3,27,38,2019-07-25
00000159AA769DBF000000036375706F795F70726572656C656173654355,愛情不該如此！,"['Babyhome_tw', 'Hedonism_tw', 'life_tw', 'gender_tw']","['兩性', '愛情', '生活']",33510142,1,193,38,2019-07-25
0000015AF941E7A6000000026375706F795F72656C656173654355,Vogue 健身教室,"['Fitness_tw', 'Sports_tw', 'life_tw', 'fitness_tw']","['健康', '瘦身', '運動']",D1010139,1,0,48,2019-07-25
0000015B3BD0BE330000000A6375706F795F72656C656173654355,跑步心情,"['Fitness_tw', 'Sports_tw', 'Joggings_tw']","['健康', '跑步', '運動']",33510142,3,16,42,2019-07-25
0000015B3BD0BE330000000A6375706F795F72656C656173654355,跑步心情,"['Fitness_tw', 'Sports_tw', 'Joggings_tw']","['健康', '跑步', '運動']",33510142,3,247,42,2019-07-25
0000015B70A6BD8F000000036375706F795F72656C656173654355,b-crossTV平面設計頻道,"['Hipster_tw', 'design_tw', 'graphic_design_tw']","['平面設計', '設計', '設計平台']",F4810138,2,0,48,2019-07-25
0000015B70D18D1C000000046375706F795F72656C656173654355,復興設計,"['Hipster_tw', 'design_tw']","['設計作品', '設計學院', '電腦繪圖']",F4810138,2,0,40,2019-07-25
0000015B722CA75F000000056375706F795F72656C656173654355,米娜朗讀,"['Reading_tw', '_UNDEF_', 'ReadNovel_tw']","['小說', '書籍', '閱讀']",33510142,4,0,17,2019-07-25
0000015B7B51C50D000000086375706F795F72656C656173654355,M.E.魔競,"['GamePlayer_tw', 'Game_tw', 'GameInformation_tw']","['實況主', '數位影音', '遊戲']",49910145,10,79,16,2019-07-25
0000015B8681B7EC0000000F6375706F795F72656C656173654355,雅勻Selina Beauty 的美妝保養天地,"['Hedonism_tw', 'life_tw', 'beautysalon_tw']","['保養', '彩妝', '時尚']",D2510143,1,0,12,2019-07-25
0000015BAA8791210000001B6375706F795F72656C656173654355,阿滴英文,"['WhiteCollar_tw', 'business_tw', 'career_tw']","['學習', '教學', '英文']",D1010139,5,11,58,2019-07-25
0000015BAA8791210000001B6375706F795F72656C656173654355,阿滴英文,"['WhiteCollar_tw', 'business_tw', 'career_tw']","['學習', '教學', '英文']",D1010139,1,10,58,2019-07-25
0000015BAF5D1AAD000000256375706F795F72656C656173654355,日本人看台灣-三原慧悟,"['Babyhome_tw', 'CityTour_tw', 'Hedonism_tw', 'life_tw', 'TravelLife_tw']","['文化', '旅遊', '生活']",33510142,2,0,30,2019-07-25
0000015BC342034F000000286375706F795F72656C656173654355,段子來了,['life_tw'],"['娛樂', '幽默', '生活']",96910144,2,0,10,2019-07-25
0000015BCD29A5A90000002A6375706F795F72656C656173654355,【電獺少女─女孩的科技日常】,"['3CExpert_tw', 'tech_tw', '3c_tw']","['產品實測', '產品評論', '產品體驗']",49910145,2,0,73,2019-07-25
0000015BD92C879D000000306375706F795F72656C656173654355,Tao's 健身教室,"['Fitness_tw', 'Sports_tw', 'life_tw', 'fitness_tw']","['個人飲食', '健康', '健身']",D1010139,6,40,41,2019-07-25
0000015BD92C879D000000306375706F795F72656C656173654355,Tao's 健身教室,"['Fitness_tw', 'Sports_tw', 'life_tw', 'fitness_tw']","['個人飲食', '健康', '健身']",D1010139,1,50,41,2019-07-25
0000015BD94483BB000000316375706F795F72656C656173654355,Mii 黃小米,"['Hedonism_tw', 'life_tw', 'beautysalon_tw']","['保養', '彩妝', '旅遊']",D2510143,5,72,1,2019-07-25
0000015BD94483BB000000316375706F795F72656C656173654355,Mii 黃小米,"['Hedonism_tw', 'life_tw', 'beautysalon_tw']","['保養', '彩妝', '旅遊']",D2510143,1,8,1,2019-07-25
0000015BDE08B773000000326375706F795F72656C656173654355,一条．設計．美學,"['Hipster_tw', 'design_tw', 'interior_design_tw']","['生活方式', '美學', '設計']",F4810138,4,67,86,2019-07-25
0000015BFC8C74DB000000036375706F795F72656C656173654355,U-CAR 汽車網站,"['life_tw', 'car_tw']","['汽車', '消費', '車款']",D1010139,2,0,8,2019-07-25
0000015C3B1ED81B0000000A6375706F795F72656C656173654355,啾啾鞋-啾讀,"['Reading_tw', 'ReadNovel_tw']","['書籍', '說書', '閱讀']",97210140,2,18,22,2019-07-25
0000015C832FC1C70000000A6375706F795F72656C656173654355,GO車誌,"['life_tw', 'car_tw']","['汽車', '消費', '生活情報']",97210140,4,53,0,2019-07-25
0000015C832FC1C70000000A6375706F795F72656C656173654355,GO車誌,"['life_tw', 'car_tw']","['汽車', '消費', '生活情報']",97210140,3,7,0,2019-07-25
0000015C8339F3F10000000B6375706F795F72656C656173654355,翔麟-Minecraft系列,"['GamePlayer_tw', 'Game_tw', 'GameInformation_tw']","['Minecraft', '遊戲', '遊戲實況']",D1010139,4,0,10,2019-07-25
0000015C8A687A98000000026375706F795F72656C656173654355,Astor 街頭時尚,"['Hedonism_tw', 'life_tw', 'beautysalon_tw']","['健康飲食', '美妝', '購物']",D2510143,2,0,28,2019-07-25
0000015C9A2A2201000000056375706F795F72656C656173654355,讀她,"['Babyhome_tw', 'Hedonism_tw', 'life_tw', 'gender_tw']",['empty'],F7110214,3,20,49,2019-07-25
0000015C9A2A2201000000056375706F795F72656C656173654355,讀她,"['Babyhome_tw', 'Hedonism_tw', 'life_tw', 'gender_tw']",['empty'],F7110214,5,594,49,2019-07-25
0000015C9B785571000000086375706F795F72656C656173654355,茶杯の黑橡木群島系列,"['GamePlayer_tw', 'Game_tw', 'GameInformation_tw']","['實況', '遊戲', '遊戲情報']",49910145,6,0,15,2019-07-25
0000015CCB568012000000086375706F795F72656C656173654355,花媽家說故事,"['Babyhome_tw', 'life_tw', 'parenting_tw']","['故事', '親子', '閱讀']",FA910146,1,0,18,2019-07-25
0000015CCB568012000000086375706F795F72656C656173654355,花媽家說故事,"['Babyhome_tw', 'life_tw', 'parenting_tw']","['故事', '親子', '閱讀']",FA910146,2,691,18,2019-07-25
0000015CCB6E61F80000000A6375706F795F72656C656173654355,Mickeyworks米哥開封體驗,"['3CExpert_tw', 'tech_tw', '3c_tw']","['生活', '產品體驗', '科技產品']",97210140,2,0,35,2019-07-25
0000015CCDC2F6D40000000C6375706F795F72656C656173654355,健身Fitting Room,"['Fitness_tw', 'Sports_tw', 'life_tw', 'fitness_tw']","['健康', '健身', '運動']",F4810138,2,0,52,2019-07-25
0000015D56127F76000000016375706F795F72656C656173654355,加點吉拿棒,"['GamePlayer_tw', 'Hipster_tw', 'life_tw', 'movie_tw']","['影視', '文化', '電影']",49910145,6,16,25,2019-07-25
0000015D56127F76000000016375706F795F72656C656173654355,加點吉拿棒,"['GamePlayer_tw', 'Hipster_tw', 'life_tw', 'movie_tw']","['影視', '文化', '電影']",49910145,1,3,25,2019-07-25
0000015E1370AFB4000000016375706F795F72656C656173654355,嬰兒與母親,"['Babyhome_tw', 'life_tw', 'parenting_tw']",['empty'],9D810456,2,0,1,2019-07-25
0000016209FC8F0B000000046375706F795F72656C656173654355,8分鐘理財學堂,"['WhiteCollar_tw', 'business_tw']","['期權', '期貨', '股票']",B0310653,1,0,72,2019-07-25
000001621DE16596000000086375706F795F72656C656173654355,周莫煩 - 秒懂 AI 強化學習,"['tech_tw', 'robot_tw']","['AI', '人工智慧', '強化學習']",74C10651,1,0,67,2019-07-25
000001623C92A4E8000000036375706F795F72656C656173654355,夯翻鼠|投資理財FQ,"['WhiteCollar_tw', 'business_tw']","['ETF', '投資教學', '理財知識']",B0310653,5,0,42,2019-07-25
000001623C92A4E8000000036375706F795F72656C656173654355,夯翻鼠|投資理財FQ,"['WhiteCollar_tw', 'business_tw']","['ETF', '投資教學', '理財知識']",B0310653,1,69,42,2019-07-25
000001628AA23F3D000000016375706F795F72656C656173654355,艾蜜莉-自由之路｜投資新手9堂課,"['WhiteCollar_tw', 'business_tw', 'FinancialManagement_tw']","['價值投資法', '投資理財', '艾蜜莉']",B0310653,5,12,58,2019-07-25
000001628AA23F3D000000016375706F795F72656C656173654355,艾蜜莉-自由之路｜投資新手9堂課,"['WhiteCollar_tw', 'business_tw', 'FinancialManagement_tw']","['價值投資法', '投資理財', '艾蜜莉']",B0310653,1,25,58,2019-07-25
00000162AD7A038C000000026375706F795F72656C656173654355,區塊鏈100問 | 趣說比特幣,"['WhiteCollar_tw', 'business_tw', 'FinancialManagement_tw']","['區塊鏈', '比特幣']",B0310653,3,43,53,2019-07-25
00000162AD7A038C000000026375706F795F72656C656173654355,區塊鏈100問 | 趣說比特幣,"['WhiteCollar_tw', 'business_tw', 'FinancialManagement_tw']","['區塊鏈', '比特幣']",B0310653,1,82,53,2019-07-25
00000162BE7534B3000000086375706F795F72656C656173654355,區塊鏈的前世今生與未來,"['tech_tw', 'BlockChain_tw']","['blockchain', '區塊鏈', '杜宏毅']",B0310653,4,0,72,2019-07-25
00000165AD08BC70000000026375706F795F70726572656C656173654355,莫煩_Python3 基礎學 零基礎必修Python入門實作,"['tech_tw', 'robot_tw']",['python'],B0310653,12,298,102,2019-07-25
00000165AD08BC70000000026375706F795F70726572656C656173654355,莫煩_Python3 基礎學 零基礎必修Python入門實作,"['tech_tw', 'robot_tw']",['python'],B0310653,1,12,102,2019-07-25
000001661A14B2E2000000016375706F795F70726572656C656173654355,莫煩_有趣的機器學習 新手入門聖經,['empty'],['empty'],B0310653,2,0,47,2019-07-25
0000016675F2D680000000026375706F795F70726572656C656173654355,莫煩＿Keras快速上手 機器學習神經網路實作,"['tech_tw', 'robot_tw']",['Keras'],B0310653,2,122,57,2019-07-25
00000166D3C9E54E000000016375706F795F70726572656C656173654355,莫煩_搭建我的神經網路 深度學習必學Tensorflow,"['tech_tw', 'robot_tw']","['Tensorflow', 'Transfer learning', '神經網路', '遷移學習']",B0310653,2,0,9,2019-07-25
00000168E4E001DA000000016375706F795F72656C656173654355, 李宏毅_機器學習基礎與應用,['empty'],['empty'],B0310653,2,456,25,2019-07-25
00000168FF4AF517000000036375706F795F72656C656173654355,林軒田_機器學習技法 Machine Learning Techniques,"['tech_tw', 'robot_tw']",['機器學習'],B0310653,6,44,40,2019-07-25
00000168FF4AF517000000036375706F795F72656C656173654355,林軒田_機器學習技法 Machine Learning Techniques,"['tech_tw', 'robot_tw']",['機器學習'],B0310653,4,113,40,2019-07-25
00000169191E6049000000046375706F795F72656C656173654355,KUAIZERO,['tech_tw'],['empty'],6CA10149,2,0,4,2019-07-25
0000016A61A250D6000000016375706F795F72656C656173654355,"企業大數據認證( Enterprise Big Data Certification, EBDC ) ","['WhiteCollar_tw', 'business_tw', 'tech_tw', 'management_tw', 'robot_tw']",['empty'],C4410729,2,16,33,2019-07-25
00000159FD4938EF000000056375706F795F70726572656C656173654355,不衰老不疲勞的生活,"['Babyhome_tw', 'Fitness_tw', 'Hedonism_tw', 'life_tw', 'health_tw']",['empty'],9B310147,2,0,43,2019-07-26
0000015AEAEE0D100000000A6375706F795F72656C656173654355,UX Coffee 設計咖,"['design_tw', 'uiux_tw']","['產品設計', '用戶體驗', '設計師']",F4810138,1,0,70,2019-07-26
0000015AF941E7A6000000026375706F795F72656C656173654355,Vogue 健身教室,"['Fitness_tw', 'Sports_tw', 'life_tw', 'fitness_tw']","['健康', '瘦身', '運動']",D1010139,2,7,48,2019-07-26
0000015B70A6BD8F000000036375706F795F72656C656173654355,b-crossTV平面設計頻道,"['Hipster_tw', 'design_tw', 'graphic_design_tw']","['平面設計', '設計', '設計平台']",F4810138,9,17,48,2019-07-26
0000015B70A6BD8F000000036375706F795F72656C656173654355,b-crossTV平面設計頻道,"['Hipster_tw', 'design_tw', 'graphic_design_tw']","['平面設計', '設計', '設計平台']",F4810138,2,142,48,2019-07-26
0000015B722CA75F000000056375706F795F72656C656173654355,米娜朗讀,"['Reading_tw', '_UNDEF_', 'ReadNovel_tw']","['小說', '書籍', '閱讀']",33510142,1,0,17,2019-07-26
0000015B7B51C50D000000086375706F795F72656C656173654355,M.E.魔競,"['GamePlayer_tw', 'Game_tw', 'GameInformation_tw']","['實況主', '數位影音', '遊戲']",49910145,2,0,16,2019-07-26
0000015BAA8791210000001B6375706F795F72656C656173654355,阿滴英文,"['WhiteCollar_tw', 'business_tw', 'career_tw']","['學習', '教學', '英文']",D1010139,1,0,58,2019-07-26
0000015BAAADA6BD0000001C6375706F795F72656C656173654355,小翔 XIANG,"['3CExpert_tw', 'tech_tw', 'mobile_tw']","['3C產品', '產品教學', '產品體驗']",49910145,4,0,41,2019-07-26
0000015BCD29A5A90000002A6375706F795F72656C656173654355,【電獺少女─女孩的科技日常】,"['3CExpert_tw', 'tech_tw', '3c_tw']","['產品實測', '產品評論', '產品體驗']",49910145,4,0,73,2019-07-26
0000015BCD29A5A90000002A6375706F795F72656C656173654355,【電獺少女─女孩的科技日常】,"['3CExpert_tw', 'tech_tw', '3c_tw']","['產品實測', '產品評論', '產品體驗']",49910145,2,7,73,2019-07-26
